date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:56:54	9399/9399	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/tag/travel/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/tag/travel/feed/index.html	(from https://theme.madsparrow.me/most/tag/travel/)
08:56:55	606/606	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:54%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/tags/49	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/tags/49.json	(from https://theme.madsparrow.me/most/tag/trend/)
08:56:55	9026/9026	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/tag/trend/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/tag/trend/feed/index.html	(from https://theme.madsparrow.me/most/tag/trend/)
08:56:55	628/628	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:54%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/tags/54	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/tags/54.json	(from https://theme.madsparrow.me/most/tag/ux-ui-design/)
08:56:56	9417/9417	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/tag/ux-ui-design/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/tag/ux-ui-design/feed/index.html	(from https://theme.madsparrow.me/most/tag/ux-ui-design/)
08:56:56	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/the-biggest-design-trends-of-2022/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/the-biggest-design-trends-of-2022/feed/index.html	(from https://theme.madsparrow.me/most/the-biggest-design-trends-of-2022/)
08:56:56	5575/5575	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:56%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/posts/16	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/posts/16.json	(from https://theme.madsparrow.me/most/the-biggest-design-trends-of-2022/)
08:56:57	2557/2557	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:56:56%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fthe-biggest-design-trends-of-2022%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed35d8.json	(from https://theme.madsparrow.me/most/the-biggest-design-trends-of-2022/)
08:56:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:56:56%20GMT	https://theme.madsparrow.me/most/?p=16	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index0e62.html	(from https://theme.madsparrow.me/most/the-biggest-design-trends-of-2022/)
08:56:58	2747/2747	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:56:57%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fthe-biggest-design-trends-of-2022%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedcf12	(from https://theme.madsparrow.me/most/the-biggest-design-trends-of-2022/)
08:56:59	25694/25694	---M--	200	added ('OK')	image/jpeg	etag:%22632ebec1-645e%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/08/cement-street-financial-downtown-shanghai-travel-400x268.jpg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/08/cement-street-financial-downtown-shanghai-travel-400x268.jpg	(from https://theme.madsparrow.me/most/the-biggest-design-trends-of-2022/)
08:57:00	292976/292976	---M--	200	added ('OK')	image/png	etag:%226353d009-47870%22	https://theme.madsparrow.me/most/wp-content/uploads/2022/10/noise_l1.png	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/uploads/2022/10/noise_l1.png	(from https://theme.madsparrow.me/most/wp-content/uploads/elementor/css/post-73.css?ver=1714060372)
08:57:00	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-61a9008a2d885%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
08:57:00	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266677366-25004%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
08:57:00	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266677366-25004%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
08:57:01	97804/97804	---M--	200	added ('OK')	font/woff	etag:%2266677366-17e0c%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
08:57:01	151368/151368	---M--	200	added ('OK')	application/octet-stream	etag:%2266677366-24f48%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
08:57:01	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266677366-b6ea7%22	https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://theme.madsparrow.me/most/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
08:57:02	4032/4032	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product-category/run/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/run/feed/index.html	(from https://theme.madsparrow.me/most/product-category/run/)
08:57:02	670/670	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:00%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product_cat/27	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product_cat/27.json	(from https://theme.madsparrow.me/most/product-category/run/)
08:57:03	68920/68920	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:02%20GMT	https://theme.madsparrow.me/most/product-category/run/?add-to-cart=485	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/run/index9413.html	(from https://theme.madsparrow.me/most/product-category/run/)
08:57:03	68914/68914	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:02%20GMT	https://theme.madsparrow.me/most/product-category/run/?add-to-cart=470	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/run/index42bb.html	(from https://theme.madsparrow.me/most/product-category/run/)
08:57:03	4149/4149	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product-category/training/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/training/feed/index.html	(from https://theme.madsparrow.me/most/product-category/training/)
08:57:03	677/677	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:02%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product_cat/29	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product_cat/29.json	(from https://theme.madsparrow.me/most/product-category/training/)
08:57:05	4490/4490	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product-category/walking/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/walking/feed/index.html	(from https://theme.madsparrow.me/most/product-category/walking/)
08:57:06	674/674	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:04%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product_cat/30	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product_cat/30.json	(from https://theme.madsparrow.me/most/product-category/walking/)
08:57:06	68458/68458	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:04%20GMT	https://theme.madsparrow.me/most/product-category/training/?add-to-cart=481	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/training/index7d1e.html	(from https://theme.madsparrow.me/most/product-category/training/)
08:57:06	68447/68447	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:04%20GMT	https://theme.madsparrow.me/most/product-category/training/?add-to-cart=478	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/training/indexbd18.html	(from https://theme.madsparrow.me/most/product-category/training/)
08:57:06	68427/68427	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:04%20GMT	https://theme.madsparrow.me/most/product-category/walking/?add-to-cart=483	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/walking/indexb529.html	(from https://theme.madsparrow.me/most/product-category/walking/)
08:57:07	68430/68430	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:06%20GMT	https://theme.madsparrow.me/most/product-category/walking/?add-to-cart=487	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/walking/index6554.html	(from https://theme.madsparrow.me/most/product-category/walking/)
08:57:07	4133/4133	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product-category/workout/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/workout/feed/index.html	(from https://theme.madsparrow.me/most/product-category/workout/)
08:57:08	674/674	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:06%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product_cat/28	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product_cat/28.json	(from https://theme.madsparrow.me/most/product-category/workout/)
08:57:09	2753/2753	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product/workout-revolution-2/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/workout-revolution-2/feed/index.html	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:09	3094/3094	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:08%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product/476	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product/476.json	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:09	68969/68969	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:08%20GMT	https://theme.madsparrow.me/most/product-category/workout/?add-to-cart=476	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/workout/indexac03.html	(from https://theme.madsparrow.me/most/product-category/workout/)
08:57:10	68965/68965	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:08%20GMT	https://theme.madsparrow.me/most/product-category/workout/?add-to-cart=485	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product-category/workout/index9413.html	(from https://theme.madsparrow.me/most/product-category/workout/)
08:57:10	2373/2373	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:09%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fworkout-revolution-2%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed83cd.json	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:57:09%20GMT	https://theme.madsparrow.me/most/?p=476	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index2847.html	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:11	2561/2561	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:57:09%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fworkout-revolution-2%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embeda4e5	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:13	82384/82384	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:12%20GMT	https://theme.madsparrow.me/most/product/workout-revolution-2/?add-to-cart=483	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/workout-revolution-2/indexb529.html	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:13	82416/82416	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:12%20GMT	https://theme.madsparrow.me/most/product/workout-revolution-2/?add-to-cart=485	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/workout-revolution-2/index9413.html	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:13	81908/81908	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:12%20GMT	https://theme.madsparrow.me/most/product/workout-revolution-2/?add-to-cart=487	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/workout-revolution-2/index6554.html	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:13	82387/82387	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:12%20GMT	https://theme.madsparrow.me/most/product/workout-revolution-2/?add-to-cart=470	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/workout-revolution-2/index42bb.html	(from https://theme.madsparrow.me/most/product/workout-revolution-2/)
08:57:14	2974/2974	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:13%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product/478	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product/478.json	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:14	1426/1426	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product/kl-17-bs/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/kl-17-bs/feed/index.html	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:15	2313/2313	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:14%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fkl-17-bs%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embeda0f6.json	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:57:14%20GMT	https://theme.madsparrow.me/most/?p=478	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index50ba.html	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:16	2501/2501	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:57:15%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fkl-17-bs%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed794d	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:19	80152/80152	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:17%20GMT	https://theme.madsparrow.me/most/product/kl-17-bs/?add-to-cart=485	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/kl-17-bs/index9413.html	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:20	79651/79651	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:17%20GMT	https://theme.madsparrow.me/most/product/kl-17-bs/?add-to-cart=487	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/kl-17-bs/index6554.html	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:20	80180/80180	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:17%20GMT	https://theme.madsparrow.me/most/product/kl-17-bs/?add-to-cart=470	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/kl-17-bs/index42bb.html	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:20	80194/80194	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:17%20GMT	https://theme.madsparrow.me/most/product/kl-17-bs/?add-to-cart=483	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/kl-17-bs/indexb529.html	(from https://theme.madsparrow.me/most/product/kl-17-bs/)
08:57:21	3083/3083	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:20%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product/483	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product/483.json	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:21	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product/flex-armour/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/flex-armour/feed/index.html	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:22	2328/2328	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:21%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fflex-armour%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed9f38.json	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:57:21%20GMT	https://theme.madsparrow.me/most/?p=483	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/index3758.html	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:22	2516/2516	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:57:21%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fflex-armour%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed2b1a	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:24	77223/77223	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:23%20GMT	https://theme.madsparrow.me/most/product/flex-armour/?add-to-cart=478	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/flex-armour/indexbd18.html	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:24	77220/77220	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:23%20GMT	https://theme.madsparrow.me/most/product/flex-armour/?add-to-cart=470	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/flex-armour/index42bb.html	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:24	77199/77199	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:23%20GMT	https://theme.madsparrow.me/most/product/flex-armour/?add-to-cart=476	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/flex-armour/indexac03.html	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:25	77229/77229	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:23%20GMT	https://theme.madsparrow.me/most/product/flex-armour/?add-to-cart=487	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/flex-armour/index6554.html	(from https://theme.madsparrow.me/most/product/flex-armour/)
08:57:25	2961/2961	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:24%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product/481	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product/481.json	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:25	822/822	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product/men-vision-trainers/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/men-vision-trainers/feed/index.html	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:26	2368/2368	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:25%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fmen-vision-trainers%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embeddd63.json	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:57:25%20GMT	https://theme.madsparrow.me/most/?p=481	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexf705.html	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:27	2556/2556	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:57:26%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Fmen-vision-trainers%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed756a	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:30	76821/76821	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:27%20GMT	https://theme.madsparrow.me/most/product/men-vision-trainers/?add-to-cart=470	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/men-vision-trainers/index42bb.html	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:30	77287/77287	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:27%20GMT	https://theme.madsparrow.me/most/product/men-vision-trainers/?add-to-cart=485	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/men-vision-trainers/index9413.html	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:30	76773/76773	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:27%20GMT	https://theme.madsparrow.me/most/product/men-vision-trainers/?add-to-cart=478	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/men-vision-trainers/indexbd18.html	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:30	76823/76823	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:28%20GMT	https://theme.madsparrow.me/most/product/men-vision-trainers/?add-to-cart=487	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/men-vision-trainers/index6554.html	(from https://theme.madsparrow.me/most/product/men-vision-trainers/)
08:57:31	3110/3110	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:30%20GMT	https://theme.madsparrow.me/most/wp-json/wp/v2/product/485	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/wp/v2/product/485.json	(from https://theme.madsparrow.me/most/product/react-falcon-3-0/)
08:57:32	813/813	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f88c946dd6c1c4725d80e958059688-gzip%22	https://theme.madsparrow.me/most/product/react-falcon-3-0/feed/	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/react-falcon-3-0/feed/index.html	(from https://theme.madsparrow.me/most/product/react-falcon-3-0/)
08:57:32	2353/2353	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Sep%202024%2014:57:31%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Freact-falcon-3-0%2F	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embed4082.json	(from https://theme.madsparrow.me/most/product/react-falcon-3-0/)
08:57:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:57:31%20GMT	https://theme.madsparrow.me/most/?p=485	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/indexca96.html	(from https://theme.madsparrow.me/most/product/react-falcon-3-0/)
08:57:33	2541/2541	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Sep%202024%2014:57:32%20GMT	https://theme.madsparrow.me/most/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheme.madsparrow.me%2Fmost%2Fproduct%2Freact-falcon-3-0%2F&format=xml	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/wp-json/oembed/1.0/embedd794	(from https://theme.madsparrow.me/most/product/react-falcon-3-0/)
08:57:37	77287/77287	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:57:34%20GMT	https://theme.madsparrow.me/most/product/react-falcon-3-0/?add-to-cart=487	C:/Users/k/Downloads/Juego/theme.madsparrow.me/most/product/react-falcon-3-0/index6554.html	(from https://theme.madsparrow.me/most/product/react-falcon-3-0/)
